year,event_time,post,occ_code,occ_title,tot_emp,a_mean,h_mean,wage_bill,log_wage,log_emp,log_wbill,annual_only,suppressed_wage,soc_remapped,a_pct10,a_pct25,a_median,a_pct75,a_pct90,balanced,dv_alpha,dv_beta,dv_gamma,human_alpha,human_beta,human_gamma,n_onet,prefix5,exposure_imputed,exposure_residual
2022,0,0,29-1214,Emergency Medicine Physicians,29260.0,316600.0,152.21,9263716000.0,12.66539442642905,10.283976674574117,22.94937110100316,0,False,0,85880,221320,#,#,#,0,0.0588235294117647,0.4411764705882353,0.8235294117647058,0.1764705882352941,0.3529411764705882,0.5294117647058824,1.0,29-12,0,0
2023,1,1,29-1214,Emergency Medicine Physicians,35100.0,306640.0,147.42,10763064000.0,12.633429700054435,10.465956409453955,23.099386109508394,0,False,0,127350,224540,#,#,#,0,0.0588235294117647,0.4411764705882353,0.8235294117647058,0.1764705882352941,0.3529411764705882,0.5294117647058824,1.0,29-12,0,0
2024,2,1,29-1214,Emergency Medicine Physicians,33680.0,320700.0,154.19,10801176000.0,12.678261385681246,10.424659468356262,23.10292085403751,0,False,0,114680,181070,#,#,#,0,0.0588235294117647,0.4411764705882353,0.8235294117647058,0.1764705882352941,0.3529411764705882,0.5294117647058824,1.0,29-12,0,0
2025,3,1,29-1214,Emergency Medicine Physicians,32880.0,317480.0,152.64,10438742400.0,12.668170103204812,10.400619849170116,23.068789952374928,0,False,0,103610,184830,335550,418890,495910,0,0.0588235294117647,0.4411764705882353,0.8235294117647058,0.1764705882352941,0.3529411764705882,0.5294117647058824,1.0,29-12,0,0
2019,-3,0,29-1215,Family Medicine Physicians,109370.0,213270.0,102.53,23325339900.0,12.27031424759164,11.602491908329272,23.87280615592091,0,False,0,85590,147030,205590,#,#,1,0.0,0.4375,0.875,0.2083333333333333,0.375,0.5416666666666666,1.0,29-12,0,0
2020,-2,0,29-1215,Family Medicine Physicians,98590.0,214370.0,103.06,21134738300.0,12.27545877301518,11.498725115569089,23.77418388858427,0,False,0,79610,148320,207380,#,#,1,0.0,0.4375,0.875,0.2083333333333333,0.375,0.5416666666666666,1.0,29-12,0,0
2021,-1,0,29-1215,Family Medicine Physicians,102930.0,235930.0,113.43,24284274900.0,12.37129042984076,11.541804424520604,23.913094854361365,0,False,0,63580,143830,#,#,#,1,0.0,0.4375,0.875,0.2083333333333333,0.375,0.5416666666666666,1.0,29-12,0,0
2022,0,0,29-1215,Family Medicine Physicians,100940.0,224460.0,107.91,22656992400.0,12.321452796570249,11.522281559894251,23.843734356464505,0,False,0,65090,132600,211300,#,#,1,0.0,0.4375,0.875,0.2083333333333333,0.375,0.5416666666666666,1.0,29-12,0,0
2023,1,1,29-1215,Family Medicine Physicians,112010.0,240790.0,115.77,26970887900.0,12.39168046331528,11.626343432005784,24.018023895321065,0,False,0,68890,152810,224640,#,#,1,0.0,0.4375,0.875,0.2083333333333333,0.375,0.5416666666666666,1.0,29-12,0,0
2024,2,1,29-1215,Family Medicine Physicians,107950.0,256830.0,123.47,27724798500.0,12.45616966640464,11.589423435942953,24.0455931023476,0,False,0,81330,167580,238380,#,#,1,0.0,0.4375,0.875,0.2083333333333333,0.375,0.5416666666666666,1.0,29-12,0,0
2025,3,1,29-1215,Family Medicine Physicians,107510.0,255820.0,122.99,27503208200.0,12.452229351153385,11.585339145479274,24.03756849663266,0,False,0,76830,162420,244180,334270,428550,1,0.0,0.4375,0.875,0.2083333333333333,0.375,0.5416666666666666,1.0,29-12,0,0
2019,-3,0,29-1216,General Internal Medicine Physicians,44610.0,201440.0,96.85,8986238400.0,12.213246849278176,10.705713328122313,22.91896017740049,0,False,0,60970,107250,201590,#,#,1,0.0,0.4571428571428571,0.9142857142857144,0.2857142857142857,0.3714285714285714,0.4571428571428571,1.0,29-12,0,0
2020,-2,0,29-1216,General Internal Medicine Physicians,50600.0,210960.0,101.42,10674576000.0,12.259423821027168,10.831706855275558,23.09113067630273,0,False,0,64340,112490,#,#,#,1,0.0,0.4571428571428571,0.9142857142857144,0.2857142857142857,0.3714285714285714,0.4571428571428571,1.0,29-12,0,0
2021,-1,0,29-1216,General Internal Medicine Physicians,58260.0,242190.0,116.44,14109989400.0,12.397477821057173,10.972671030513425,23.3701488515706,0,False,0,62850,122140,#,#,#,1,0.0,0.4571428571428571,0.9142857142857144,0.2857142857142857,0.3714285714285714,0.4571428571428571,1.0,29-12,0,0
2022,0,0,29-1216,General Internal Medicine Physicians,67220.0,225270.0,108.3,15142649400.0,12.32505496176204,11.115726101279096,23.440781063041136,0,False,0,64620,94630,214460,#,#,1,0.0,0.4571428571428571,0.9142857142857144,0.2857142857142857,0.3714285714285714,0.4571428571428571,1.0,29-12,0,0
2023,1,1,29-1216,General Internal Medicine Physicians,67210.0,245450.0,118.01,16496694500.0,12.4108485394862,11.115577324964011,23.52642586445021,0,False,0,70120,108380,223310,#,#,1,0.0,0.4571428571428571,0.9142857142857144,0.2857142857142857,0.3714285714285714,0.4571428571428571,1.0,29-12,0,0
2024,2,1,29-1216,General Internal Medicine Physicians,66640.0,262710.0,126.31,17506994400.0,12.47880604118438,11.107060276840723,23.585866318025104,0,False,0,70100,135240,236350,#,#,1,0.0,0.4571428571428571,0.9142857142857144,0.2857142857142857,0.3714285714285714,0.4571428571428571,1.0,29-12,0,0
2025,3,1,29-1216,General Internal Medicine Physicians,67150.0,267200.0,128.46,17942480000.0,12.495752720644628,11.114684201951384,23.61043692259601,0,False,0,73570,124470,256560,374850,475430,1,0.0,0.4571428571428571,0.9142857142857144,0.2857142857142857,0.3714285714285714,0.4571428571428571,1.0,29-12,0,0
2021,-1,0,29-1217,Neurologists,7120.0,267660.0,128.68,1905739200.0,12.497472797350364,8.87066300440602,21.368135801756388,0,False,0,78650,130920,#,#,#,0,0.0434782608695652,0.4565217391304347,0.8695652173913043,0.1304347826086956,0.3695652173913043,0.6086956521739131,1.0,29-12,0,0
2022,0,0,29-1217,Neurologists,11340.0,255510.0,122.84,2897483400.0,12.451016826803237,9.336091577281744,21.78710840408498,0,False,0,79530,150970,224260,#,#,0,0.0434782608695652,0.4565217391304347,0.8695652173913043,0.1304347826086956,0.3695652173913043,0.6086956521739131,1.0,29-12,0,0
2023,1,1,29-1217,Neurologists,9350.0,271470.0,130.51,2538244500.0,12.511606915013289,9.143131622282732,21.654738537296023,0,False,0,82990,130790,#,#,#,0,0.0434782608695652,0.4565217391304347,0.8695652173913043,0.1304347826086956,0.3695652173913043,0.6086956521739131,1.0,29-12,0,0
2024,2,1,29-1217,Neurologists,7700.0,286310.0,137.65,2204587000.0,12.564830418873012,8.948975607841776,21.513806026714786,0,False,0,83500,140970,#,#,#,0,0.0434782608695652,0.4565217391304347,0.8695652173913043,0.1304347826086956,0.3695652173913043,0.6086956521739131,1.0,29-12,0,0
2025,3,1,29-1217,Neurologists,10590.0,267630.0,128.67,2834201700.0,12.49736070857594,9.267665438595452,21.76502614717139,0,False,0,83370,155990,248560,357990,450780,0,0.0434782608695652,0.4565217391304347,0.8695652173913043,0.1304347826086956,0.3695652173913043,0.6086956521739131,1.0,29-12,0,0
2019,-3,0,29-1218,Obstetricians and Gynecologists,18620.0,233610.0,112.31,4349818200.0,12.361408337239142,9.831991550831058,22.1933998880702,0,False,0,81200,171780,#,#,#,1,0.0,0.3928571428571428,0.7857142857142857,0.1785714285714285,0.3035714285714285,0.4285714285714285,1.0,29-12,0,0
2020,-2,0,29-1218,Obstetricians and Gynecologists,18900.0,239120.0,114.96,4519368000.0,12.38472079695782,9.846917201047734,22.231637998005557,0,False,0,82330,175470,#,#,#,1,0.0,0.3928571428571428,0.7857142857142857,0.1785714285714285,0.3035714285714285,0.4285714285714285,1.0,29-12,0,0
2021,-1,0,29-1218,Obstetricians and Gynecologists,21570.0,296210.0,142.41,6389249700.0,12.598823941218262,9.979058739383202,22.577882680601466,0,False,0,101240,198290,#,#,#,1,0.0,0.3928571428571428,0.7857142857142857,0.1785714285714285,0.3035714285714285,0.4285714285714285,1.0,29-12,0,0
2022,0,0,29-1218,Obstetricians and Gynecologists,21450.0,277320.0,133.33,5948514000.0,12.532927353056428,9.973479924356162,22.50640727741259,0,False,0,83280,172210,#,#,#,1,0.0,0.3928571428571428,0.7857142857142857,0.1785714285714285,0.3035714285714285,0.4285714285714285,1.0,29-12,0,0
2023,1,1,29-1218,Obstetricians and Gynecologists,19820.0,278660.0,133.97,5523041200.0,12.537747679667582,9.89444680788398,22.432194487551563,0,False,0,89850,186290,#,#,#,1,0.0,0.3928571428571428,0.7857142857142857,0.1785714285714285,0.3035714285714285,0.4285714285714285,1.0,29-12,0,0
2024,2,1,29-1218,Obstetricians and Gynecologists,19900.0,281130.0,135.16,5594487000.0,12.54657247478598,9.898475010712584,22.445047485498563,0,False,0,94750,188130,#,#,#,1,0.0,0.3928571428571428,0.7857142857142857,0.1785714285714285,0.3035714285714285,0.4285714285714285,1.0,29-12,0,0
2025,3,1,29-1218,Obstetricians and Gynecologists,21260.0,279040.0,134.16,5932390400.0,12.539110419702752,9.964582651895938,22.50369307159869,0,False,0,94680,179810,292910,369390,437300,1,0.0,0.3928571428571428,0.7857142857142857,0.1785714285714285,0.3035714285714285,0.4285714285714285,1.0,29-12,0,0
2019,-3,0,29-1221,"Pediatricians, General",29740.0,184410.0,88.66,5484353400.0,12.124916818569163,10.300248220014144,22.425165038583312,0,False,0,69940,127610,175310,#,#,1,0.0,0.4833333333333333,0.9666666666666668,0.2333333333333333,0.3666666666666667,0.5,1.0,29-12,0,0
2020,-2,0,29-1221,"Pediatricians, General",27550.0,184570.0,88.74,5084903500.0,12.125784074301336,10.22375781458106,22.3495418888824,0,False,0,69470,126930,177130,#,#,1,0.0,0.4833333333333333,0.9666666666666668,0.2333333333333333,0.3666666666666667,0.5,1.0,29-12,0,0
2021,-1,0,29-1221,"Pediatricians, General",33620.0,198420.0,95.4,6670880400.0,12.198141275203891,10.422876406962606,22.6210176821665,0,False,0,75670,129410,170480,#,#,1,0.0,0.4833333333333333,0.9666666666666668,0.2333333333333333,0.3666666666666667,0.5,1.0,29-12,0,0
2022,0,0,29-1221,"Pediatricians, General",33430.0,203240.0,97.71,6794313200.0,12.222142825707667,10.417208979414143,22.63935180512181,0,False,0,78230,139050,190350,#,#,1,0.0,0.4833333333333333,0.9666666666666668,0.2333333333333333,0.3666666666666667,0.5,1.0,29-12,0,0
2023,1,1,29-1221,"Pediatricians, General",34870.0,205860.0,98.97,7178338200.0,12.23495160508055,10.459382139669696,22.69433374475025,0,False,0,85120,141050,198690,#,#,1,0.0,0.4833333333333333,0.9666666666666668,0.2333333333333333,0.3666666666666667,0.5,1.0,29-12,0,0
2024,2,1,29-1221,"Pediatricians, General",42960.0,222340.0,106.89,9551726400.0,12.311963020787609,10.668024729182749,22.979987749970352,0,False,0,96240,159510,210130,#,#,1,0.0,0.4833333333333333,0.9666666666666668,0.2333333333333333,0.3666666666666667,0.5,1.0,29-12,0,0
2025,3,1,29-1221,"Pediatricians, General",39390.0,212110.0,101.98,8355012900.0,12.264860287013262,10.581267255964953,22.846127542978213,0,False,0,91470,138290,210040,273700,338500,1,0.0,0.4833333333333333,0.9666666666666668,0.2333333333333333,0.3666666666666667,0.5,1.0,29-12,0,0
2021,-1,0,29-1222,"Physicians, Pathologists",11010.0,267180.0,128.45,2941651800.0,12.495677867543804,9.306559229716726,21.80223709726053,0,False,0,63340,136160,#,#,#,0,0.0606060606060606,0.4696969696969697,0.8787878787878788,0.0606060606060606,0.3181818181818182,0.5757575757575758,1.0,29-12,0,0
2022,0,0,29-1222,"Physicians, Pathologists",12320.0,252850.0,121.56,3115112000.0,12.44055170650813,9.41897923708751,21.85953094359564,0,False,0,67190,145450,#,#,#,0,0.0606060606060606,0.4696969696969697,0.8787878787878788,0.0606060606060606,0.3181818181818182,0.5757575757575758,1.0,29-12,0,0
2023,1,1,29-1222,"Physicians, Pathologists",11020.0,270560.0,130.08,2981571200.0,12.508249164132408,9.307467082706903,21.81571624683931,0,False,0,74220,181090,#,#,#,0,0.0606060606060606,0.4696969696969697,0.8787878787878788,0.0606060606060606,0.3181818181818182,0.5757575757575758,1.0,29-12,0,0
2024,2,1,29-1222,"Physicians, Pathologists",11800.0,266020.0,127.89,3139036000.0,12.491326772907287,9.375854810453756,21.86718158336104,0,False,0,83930,165940,#,#,#,0,0.0606060606060606,0.4696969696969697,0.8787878787878788,0.0606060606060606,0.3181818181818182,0.5757575757575758,1.0,29-12,0,0
2025,3,1,29-1222,"Physicians, Pathologists",11110.0,285420.0,137.22,3171016200.0,12.561717058654382,9.315600882633676,21.87731794128806,0,False,0,92540,186300,312400,372780,449970,0,0.0606060606060606,0.4696969696969697,0.8787878787878788,0.0606060606060606,0.3181818181818182,0.5757575757575758,1.0,29-12,0,0
2019,-3,0,29-1223,Psychiatrists,25530.0,220430.0,105.98,5627577900.0,12.303335463150384,10.14760951023553,22.450944973385912,0,False,0,74530,149440,#,#,#,1,0.0869565217391304,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738,1.0,29-12,0,0
2020,-2,0,29-1223,Psychiatrists,25540.0,217100.0,104.38,5544734000.0,12.288113355866384,10.14800112958653,22.436114485452915,0,False,0,69470,135300,#,#,#,1,0.0869565217391304,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738,1.0,29-12,0,0
2021,-1,0,29-1223,Psychiatrists,25520.0,249760.0,120.08,6373875200.0,12.42825573574926,10.147217737458726,22.575473473207985,0,False,0,64400,128380,#,#,#,1,0.0869565217391304,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738,1.0,29-12,0,0
2022,0,0,29-1223,Psychiatrists,26500.0,247350.0,118.92,6554775000.0,12.418559616655855,10.184900011974314,22.60345962863017,0,False,0,66230,138890,226880,#,#,1,0.0869565217391304,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738,1.0,29-12,0,0
2023,1,1,29-1223,Psychiatrists,24830.0,256930.0,123.53,6379571900.0,12.45655895323609,10.119807878502211,22.576366831738305,0,False,0,73280,124070,#,#,#,1,0.0869565217391304,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738,1.0,29-12,0,0
2024,2,1,29-1223,Psychiatrists,24800.0,269120.0,129.39,6674176000.0,12.50291265576672,10.118598932153072,22.621511587919795,0,False,0,77360,141290,#,#,#,1,0.0869565217391304,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738,1.0,29-12,0,0
2025,3,1,29-1223,Psychiatrists,27980.0,269940.0,129.78,7552921200.0,12.505954991063271,10.239245248219472,22.745200239282745,0,False,0,84060,154150,281870,362740,446520,1,0.0869565217391304,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738,1.0,29-12,0,0
2021,-1,0,29-1224,Radiologists,29530.0,301720.0,145.06,8909791600.0,12.617254713967569,10.293161974737968,22.91041668870553,0,False,0,78780,165610,#,#,#,0,0.0,0.4888888888888889,0.977777777777778,0.3111111111111111,0.5111111111111112,0.7111111111111111,1.0,29-12,0,0
2022,0,0,29-1224,Radiologists,29250.0,329080.0,158.21,9625590000.0,12.704056161282866,10.283634852660002,22.987691013942868,0,False,0,77570,170060,#,#,#,0,0.0,0.4888888888888889,0.977777777777778,0.3111111111111111,0.5111111111111112,0.7111111111111111,1.0,29-12,0,0
2023,1,1,29-1224,Radiologists,31960.0,353960.0,170.17,11312561600.0,12.776939191381286,10.37224039988021,23.149179591261497,0,False,0,79760,206430,#,#,#,0,0.0,0.4888888888888889,0.977777777777778,0.3111111111111111,0.5111111111111112,0.7111111111111111,1.0,29-12,0,0
2024,2,1,29-1224,Radiologists,26290.0,359820.0,172.99,9459667800.0,12.79335918539061,10.176943917723928,22.97030310311454,0,False,0,82810,204330,#,#,#,0,0.0,0.4888888888888889,0.977777777777778,0.3111111111111111,0.5111111111111112,0.7111111111111111,1.0,29-12,0,0
2025,3,1,29-1224,Radiologists,26770.0,381530.0,183.43,10213558100.0,12.851944763574297,10.1950371365144,23.046981900088696,0,False,0,89010,216800,420860,506010,594410,0,0.0,0.4888888888888889,0.977777777777778,0.3111111111111111,0.5111111111111112,0.7111111111111111,1.0,29-12,0,0
2019,-3,0,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",390680.0,203450.0,97.81,79483846000.0,12.223175553429837,12.875644089561414,25.09881964299125,0,False,0,60910,112210,206500,#,#,0,0.05321226325826159,0.39325318549674687,0.7332941077352322,0.14870774277178483,0.32449394252331554,0.5002801422748462,19.0,,1,1
2020,-2,0,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",375390.0,218850.0,105.22,82154101500.0,12.296141842619042,12.83572076452721,25.131862607146253,0,False,0,61380,126470,#,#,#,0,0.05321226325826159,0.39325318549674687,0.7332941077352322,0.14870774277178483,0.32449394252331554,0.5002801422748462,19.0,,1,1
2021,-1,0,29-1229,"Physicians, All Other",256670.0,231500.0,111.3,59419105000.0,12.352335152508426,12.455546492090413,24.80788164459884,0,False,0,61260,96450,#,#,#,0,0.09908655286013772,0.4164495357891584,0.733812518718179,0.11621743036837373,0.3179619646600778,0.5197064989517819,6.0,29-12,0,0
2022,0,0,29-1229,"Physicians, All Other",305260.0,238700.0,114.76,72865562000.0,12.38296281232692,12.628919151469113,25.01188196379604,0,False,0,63970,76910,223410,#,#,0,0.09908655286013772,0.4164495357891584,0.733812518718179,0.11621743036837373,0.3179619646600778,0.5197064989517819,6.0,29-12,0,0
2023,1,1,29-1229,"Physicians, All Other",310080.0,248640.0,119.54,77098291200.0,12.42376134616142,12.644585607684538,25.06834695384596,0,False,0,66260,85110,236000,#,#,0,0.09908655286013772,0.4164495357891584,0.733812518718179,0.11621743036837373,0.3179619646600778,0.5197064989517819,6.0,29-12,0,0
2024,2,1,29-1229,"Physicians, All Other",315360.0,253470.0,121.86,79934299200.0,12.443000751815,12.661470122386548,25.104470874201542,0,False,0,66860,95080,#,#,#,0,0.09908655286013772,0.4164495357891584,0.733812518718179,0.11621743036837373,0.3179619646600778,0.5197064989517819,6.0,29-12,0,0
2025,3,1,29-1229,"Physicians, All Other",342720.0,262040.0,125.98,89806348800.0,12.476252442845812,12.74466906624152,25.220921509087333,0,False,0,69170,102930,265930,378770,452360,0,0.09908655286013772,0.4164495357891584,0.733812518718179,0.11621743036837373,0.3179619646600778,0.5197064989517819,6.0,29-12,0,0
2021,-1,0,29-1241,"Ophthalmologists, Except Pediatric",11610.0,270090.0,129.85,3135744900.0,12.506510515770632,9.359622074691938,21.86613259046257,0,False,0,100940,165380,#,#,#,0,0.0588235294117647,0.4264705882352941,0.7941176470588235,0.1176470588235294,0.3382352941176471,0.5588235294117647,1.0,29-12,0,0
2022,0,0,29-1241,"Ophthalmologists, Except Pediatric",12580.0,265450.0,127.62,3339361000.0,12.489181778011815,9.439863530254431,21.92904530826625,0,False,0,65510,102010,219810,#,#,0,0.0588235294117647,0.4264705882352941,0.7941176470588235,0.1176470588235294,0.3382352941176471,0.5588235294117647,1.0,29-12,0,0
2023,1,1,29-1241,"Ophthalmologists, Except Pediatric",11530.0,312120.0,150.06,3598743600.0,12.651143008230695,9.352707613263105,22.003850621493804,0,False,0,115520,200000,#,#,#,0,0.0588235294117647,0.4264705882352941,0.7941176470588235,0.1176470588235294,0.3382352941176471,0.5588235294117647,1.0,29-12,0,0
2024,2,1,29-1241,"Ophthalmologists, Except Pediatric",12110.0,301500.0,144.95,3651165000.0,12.616525295149378,9.40178683654714,22.018312131696515,0,False,0,104240,181490,#,#,#,0,0.0588235294117647,0.4264705882352941,0.7941176470588235,0.1176470588235294,0.3382352941176471,0.5588235294117647,1.0,29-12,0,0
2025,3,1,29-1241,"Ophthalmologists, Except Pediatric",8950.0,304650.0,146.47,2726617500.0,12.62691885567664,9.0994088112689,21.72632766694554,0,False,0,100180,173650,300080,421530,489710,0,0.0588235294117647,0.4264705882352941,0.7941176470588235,0.1176470588235294,0.3382352941176471,0.5588235294117647,1.0,29-12,0,0
2021,-1,0,29-1242,"Orthopedic Surgeons, Except Pediatric",16260.0,306220.0,147.22,4979137200.0,12.632059076859086,9.696463383101802,22.328522459960887,0,False,0,79870,193280,#,#,#,0,0.0666666666666666,0.3333333333333333,0.6,0.0666666666666666,0.2333333333333333,0.4,1.0,29-12,0,0
